1915,SEACOAST SAVINGS BANK
1916,Firstrust savings Bank
1917,American Metro Bank
1918,Texas Financial Bank
1919,First National Bank of Southern California
1920,Sharon savings Bank
1921,American Pride Bank
1922,IMPERIAL FEDERAL SAVINGS
1923,Farmers and Merchants National Bank of Fairview
1924,Iuka State Bank
1925,ALASKA STATEBANK
1926,Heritage Oaks Bank
1927,First Bank and Trust
1928,PLAZA DEL ORO NATIONAL BANK
1929,Middlesex Federal savingsF.A.
1930,AFFINITY BANK
1931,CrossFirst Bank
1932,North Valley Bank
1933,Americas United Bank
1934,McClain Bank
1935,THE ENERGY BANK
1936,BANCTEXAS ALLEN PARKWAY
1937,ATTLEBORO PAWTUCKET SB
1938,SOUTHERN FLORIDABANC
1939,Powell State Bank
1940,APPALACIAN COMMUNITY BANK
1941,State Bank of Arthur
1942,FirstState Bank
1943,Denali State Bank
1944,Extraco Banks
1945,Gouverneur savings and Loan Association
1946,BMO Harris Central
1947,METRO BANK
1948,BUCHEL BANK & TRUST CO.
1949,SUN BELT FEDERAL BANK
1950,THE FIRST STATE BANK IN TALIHINA
1951,Princeville State Bank
1952,Continental Bank
1953,CREDITBANC SAVINGS ASSOCIATION
1954,AMOSKEAG BANK
1955,Morgantown Bank & Trust CompanyIncorporated
1956,Mountain Commerce Bank
1957,SHERMAN COUNTY BANK
1958,Belpre savings Bank
1959,Country Trust Bank
1960,Community Spirit Bank
1961,CITY NATIONAL BANK
1962,COMMUNITY FEDERAL
1963,HOBBY COMMUNITY BANK
1964,MINERAL WELLS
1965,TEXAS INDEPENDENCE BANK
1966,ELIOT SAVINGS BANK
1967,Cedar Rapids Bank and Trust Company
1968,Lee Bank and Trust Company
1969,FIRST OF HAMMONTON
1970,FIRST TRUST BANK OF LAKEFIELD
1971,EQUITABLE FEDERAL SAVINGS BANK
1972,NATIONAL CITY BANK OF DENVER
1973,Patriot Bank
1974,NORMAN BANK OF COMMERCE
1975,Brighton Bank
1976,First Bank & Trust East Texas
1977,Sterling State Bank
1978,LAFAYETTE COMMUNITY BANK
1979,Bank of Vernon
1980,THE FREEDOM STATE BANK
1981,American State Bank of Grygla
1982,JEFFERSON FEDERAL
1983,AMERICAN NATIONAL BANK OF NEW YORK
1984,CITIZENS STATE BANK
1985,First National Bank of McMinnville
1986,First National Bank of Floydada
1987,United Bank & Trust
1988,METROBANK OF PHILADELPHIA
1989,GULF COAST SAVINGS ASSOCIATION
1990,Mainland Bank
1991,Bank of Dickson
1992,AMERICAN BANK AND TRUST
1993,First Nations Bank
1994,First Federal savings and Loan Bank
1995,Iron Workers savings Bank
1996,Small Town Bank
1997,PENINSULA BANK
1998,FIRST FSA
1999,CONNECTICUT VALLEY BANK
2000,Northstar Bank of Colorado
2001,MT. ZION STATE BANK
2002,First BankUpper Michigan
2003,COLONIAL FSB
2004,BANCTEXAS QUORUM
2005,PALO DURO
2006,TIMBERLAND FSA
2007,WESTERN BANK-NORTH WILCREST
2008,Kingstree Federal savings and Loan Association
2009,Citizens Bank of Pagosa Springs
2010,BANK OF NIOBRARA
2011,Central Bank of Ozarks
2012,FIRST NAT BK OF PRIOR LAKE
2013,Summit Community BankInc
2014,ALL AMERICAN BANK
2015,Guardian Bank
2016,Lubbock National Bank
2017,FIRST NATIONAL BANK IN CLARKSVILLE
2018,BANCO NACIONALTIONAL ASSOCIATION
2019,Samson Banking Company
2020,TEXAS AMERICAN BANK/PRESTONWOOD
2021,ALBANY STATE BANK
2022,Brown County State Bank
2023,Cornhusker Bank
2024,Kitsap Bank
2025,SHENANDOAH FSA
2026,BANK OF KANSAS CITY
2027,NATIONAL INDUSTRIAL BANK OF CONNECTICUT
2028,West Town Bank & Trust
2029,Commercial National Bank of Texarkana
2030,UNION BANK & TRUST OF DALLAS
2031,CAPITOL FEDERAL S & L
2032,Malvern Trust & savings Bank
2033,Garrison State Bank and Trust
2034,Equitable BankS.S.B.
2035,National Bank of Malvern
2036,Farmers Bank of Cook
2037,Bank of Lee's Summit
2038,Blackhawk Bank & Trust
2039,FIRST AMERICAN
2040,Security First Bank
2041,Hometown Community Bank
2042,Auburn State Bank
2043,Merchants National Bank
2044,Harrison Building and Loan Association
2045,Bank of Calhoun County
2046,STRONG'S BANK
2047,THE FEDERAL SAVINGS BANC FA
2048,TEXAS AMERICAN BANK/MCKINNEY
2049,Guaranty State Bank and Trust Company
2050,TEXAS BANK OF PLANO
2051,COMMUNITY SECURITY BANK
2052,ELBA STATE BANK
2053,Orange Bank &Trust Company
2054,Commercial Bank of Mott
2055,FINANCIAL SECURITY
2056,THE FIRST NATIONAL BANK OF DAVIS
2057,Vermilion Valley Bank
2058,FIRST CONTINENTAL NATIONAL BANK
2059,COUNTRY BANK
2060,Lake City Bank
2061,THE BANK OF BRANDYWINE VALLEY
2062,HALIFAX NATIONAL BANK OF PORT ORANGE
2063,Veritex Community Bank
2064,UniBank for savings
2065,Geddes Federal savings and Loan Association
2066,Sherwood Community Bank
2067,First Neighborhood Bank
2068,THE TRUST BANK
2069,NATIONAL BANK OF TEXAS
2070,HEREFORD STATE BANK
2071,FIRST FSB OF KANSAS
2072,QNB Bank
2073,First Central savings Bank
2074,First National Bank and Trust Co.ChickashaOklahoma
2075,Bank of Beaver City
2076,THE SEAMEN'S BANK OF SAVINGS
2077,Marine Bank and Trust
2078,Ouachita Independent Bank
2079,Eagle Bank
2080,CARONDELET ALSO CASE 115
2081,First State Bank of Cando
2082,AMERICA WEST BANK
2083,Mountain Valley Bank
2084,FORT WORTH STATE BANK
2085,NASHUA TRUST COMPANY
2086,Greene County Commercial Bank
2087,Bank of Edmonson County
2088,First National Bank of Hebbronville
2089,Lone Star Bank
2090,Milton Banking Company
2091,First National Bank and Trust Company
2092,YORKVILLE FEDERAL SAVINGS
2093,Community Pride Bank
2094,NATIONAL BANK OF FREDERICK
2095,NATIONAL STATE BANK OF METROPOLIS
2096,UNITED COMMUNITY BANK
2097,EMPIRE NATIONAL BANK
2098,Community West Bank
2099,Stoughton Co-operative Bank
2100,Chicopee savings Bank
2101,Farmers Bank of LohmanMissouri
2102,Mission Valley Bank
2103,SARATOGA STATE BANK
2104,STATE BANK OF ALEXANDRIA
2105,FirstOak Bank
2106,Bank of Hartington
2107,Milford National Bank and Trust Company
2108,Security Bank
2109,A Federal savings Bank
2110,Open Bank
2111,Pilgrim Bank
2112,Treasure State Bank
2113,Liberty Bay Bank
2114,First State Bank of Malta
2115,Signature Bank
2116,Bank of North Carolina
2117,Northwestern Mutual Wealth Management
2118,Canton Co-operative Bank
2119,HOME SAVINGS BANK
2120,MBANK THE WOODLANDSTIONAL ASSOC
2121,TEXANA NATIONAL BANK OF COLLEGE
2122,Virginia Commonwealth Bank
2123,Bonduel State Bank
2124,Bank of Madison
2125,ROLLING HILLS STATE BANK
2126,ALLEN NATIONAL BANK
2127,Eagle State Bank
2128,Harbor Community Bank
2129,Pee Dee Federal savings Bank
2130,Wabash savings Bank
2131,First State Bank of Randolph County
2132,1ST COMMERCE BANK
2133,Bankers' Bank of Kentucky
2134,Great Plains State Bank
2135,Roselle savings Bank
2136,PATHWAY FINANCIAL
2137,NORTHERN STAR BANK
2138,American National Bank of Texas
2139,BANKCENTRAL AMARILLO
2140,First Bank Financial Centre
2141,Lyons State Bank
2142,First National Bank of Russell Springs
2143,RockholdBrown & Company Bank
2144,FIRST NB OF KEYSTONE
2145,National Bank of Coxsackie
2146,HOMETOWN NATIONAL BANK
2147,New Washington State Bank
2148,TEXAS AMERICAN BANK/DENISON
2149,SEABANK FEDERAL SAVINGS BANK
2150,MIAMI SAVINGS BANK
2151,American Bank of Oklahoma
2152,ACCESS BANK
2153,American Community Bank & Trust
2154,ANB FINANCIAL NATIONAL ASSOCIATION
2155,Bank of Hays
2156,Templeton savings Bank
2157,ITS Bank
2158,Turbotville National Bank
2159,INDEPENDENT BANKTIONAL ASSOC
2160,WEST COAST BANK
2161,PBK BANK
2162,Adrian State Bank
2163,Wisconsin River Bank
2164,WESTERN NAT BK OF LOVELL
2165,First State Bank of Ben WheelerTexas
2166,Western Nebraska Bank
2167,THE PARK AVENUE BANK
2168,Payne County Bank
2169,Louisa Community Bank
2170,Braintree Co-operative Bank
2171,West View savings Bank
2172,RANCHO BERNARDO FEDERAL V. BANK
2173,Butte State Bank
2174,COMMUNITY SOUTH BANK
2175,LIBERTY BANK & TRUST COMPANY
2176,University National Bank of Lawrence
2177,State Bank of Taunton
2178,Illinois Bank & Trust
2179,DE VARGAS BANK
2180,GOLDEN STATE FSB
2181,PROFESSIONAL SAVINGS BANK
2182,Waycross Bank & Trust
2183,Horizon Financial Bank
2184,First Metro Bank
2185,FIRST REPUBLICBANK-DALLAS
2186,CORDELL NATIONAL BANK
2187,1st Community Bank
2188,PROGRESS BANK OF FLORIDA
2189,MOUNTAIN RIDGE STATE BANK
2190,PROGRESSIVE SB
2191,GOLD RIVER SB
2192,Farmers Bank & Trust Company
2193,Community Bank of Trenton
2194,FIRST STATE BANK & TRUST COMPANY
2195,Manhattan Bank
2196,Security savings Bank
2197,First National Bank and Trust Co. of Bottineau
2198,THE FIRST NATIONAL BANK OF N MARCOS
2199,State Bank of Bellingham
2200,First Neodesha Bank
2201,Coffee County Bank
2202,Town & Country Bank and Trust Company
2203,OLD BOROUGH SAVINGS & LOAN
2204,FIRST BANK OF JACKSONVILLE
2205,TEXAS AMERICAN BANK/SOUTHWEST
2206,Mercantile Bank of Michigan
2207,Security Federal savings Bank of McMinnville
2208,LOUISIANA BANK & TRUST COMPANY
2209,Neighborhood National Bank
2210,GOLDEN CITY COMMERCIAL BANK
2211,FIRST OF SIOUX FALLS
2212,THE PEOPLES STATE BANK & TRUST CO
2213,WEST OLYMPIA BANK
2214,HAMILTON COUNTY STATE BANK
2215,FIRST REPUBLICBANK-JEFFERSON COUNTY
2216,Iowa State savings Bank
2217,PEOPLES FSA
2218,Henderson Federal savings Bank
2219,Cortland savings and Banking Company
2220,West Milton State Bank
2221,Bath savings Institution
2222,American Bank & Trust Company
2223,Bank of n Antonio
2224,First State Bank of Red Wing
2225,FARMERS NATIONAL BANK OF ERICK
2226,NBC BANK-UVALDETIONAL ASSOC
2227,APPALACHIAN COMMUNITY BANK
2228,Colonial Federal savings Bank
2229,LANDMARK SAVINGS BANK FSB
2230,MOULTRIE SAVINGS BANK FSB
2231,Bank of America
2232,Idaho First Bank
2233,GBC International Bank
2234,NASAU FEDERAL SAVINGS & LOAN
2235,PEOPLES COMMUNITY BANK
2236,First Western Federal savings Bank
2237,Willamette Valley Bank
2238,Silvergate Bank
2239,Lafayette Ambassador Bank
2240,LYDIAN PRIVATE BANK
2241,Mt. McKinley Bank
2242,BANK OF FLORIDA - SOUTHWEST
2243,Western Dakota Bank
2244,CHEROKEE VALLEY FSA
2245,Llano National Bank
2246,Towanda State Bank
2247,Nodaway Valley Bank
2248,BTH Bank
2249,First National Bank & Trust Company of Iron Mountain
2250,NORTHSHORE BANK
2251,Southwest Georgia Bank
2252,Peoples Bank and Trust Company of Clinton County
2253,Twin River National Bank
2254,BARRON COUNTY
2255,THE FIRST NATIONAL BANK OF SKIATOOK
2256,1ST OF E. CHICAGO
2257,BRADFORD BANK
2258,Baraboo National Bank
2259,FIRST REPUBLICBANK DELAWARE
2260,Seacoast Commerce Bank
2261,Bank of Hazlehurst
2262,C1 Bank
2263,OAKWOOD DEPOSIT BANK
2264,EASTLAND SAVINGS BANK
2265,THE COSMOPOLITAN NATIONAL BANK OF CHICAGO
2266,Winchester savings Bank
2267,ALTUS FSB
2268,NVE Bank
2269,FIRST SIERRA BANK
2270,FIRST RUSSELL COUNTY
2271,CLAY COUNTY STATE BANK
2272,Heritage Bank
2273,Morris Plan Company of Terre Haute
2274,City First Bank of D.C.
2275,Bank of Bozeman
2276,TBK BANK
2277,Bank of Little Rock
2278,Port Richmond savings
2279,INDEPENDENT AMERICAN
2280,GOLD COAST SAVINGS BANK
2281,PERPETUAL SAVINGS ASSOCIATION
2282,THE BANK OF LOUISBURG
2283,THE WOLFE CITY NATIONAL BANK
2284,COMMONWEALTH SAVINGS
2285,First Community Bank of the Heartland
2286,Huron Valley State Bank
2287,Winter Hill Bank
2288,Hill-Dodge Banking Company
2289,CITY THRIFT AND LOAN ASSOCIATION
2290,FALLBROOK NATIONAL BANK
2291,Northeast Bank
2292,KeySavings Bank
2293,Menard Bank
2294,Bank of Texas
2295,Colorado Bank and Trust Company of La Junta
2296,Friendly Hills Bank
2297,THE FIRST NATIONAL BANK OF GEORGETOWN
2298,Penn Community Bank
2299,Bank of La FayetteGeorgia
2300,Brickell Bank
2301,Cumberland Valley National Bank & Trust Company
2302,First National Bank of Steeleville
2303,Austin Capital Bank
2304,First Oklahoma Bank
2305,Woodforest National Bank
2306,BANCTEXAS NORTHSIDE HOUSTON
2307,Community State Bank of Rock Falls
2308,Jacksboro National Bank
2309,Sherwood State Bank
2310,LOS ANGELES THRIFT AND LOAN COMPANY
2311,Union Bank Company
2312,AMERICAN OF BRAZORIA
2313,Blissfield State Bank
2314,Savings Bank of Walpole
2315,De Witt savings Bank
2316,Robert Lee State Bank
2317,TWIN CITY
2318,Damascus Community Bank
2319,BANK OF EAST TEXAS
2320,Bank of Protection
2321,Central Bank of Sedalia
2322,First National Bank of Bosque County
2323,FIRST SECURITY BANK
2324,PRAIRIE COUNTY BANK
2325,Williamstown Bank
2326,First State Bank of Kiester
2327,Landmark Bank
2328,Crookston National Bank
2329,Old National Bank
2330,Central Bank of Warrensburg
2331,NATIONAL BANK AND TRUST COMPANY OF TRAVERS
2332,Carolina Bank & Trust Co.
2333,COMMONWEALTH FEDERAL S & L
2334,BOONE COUNTY
2335,FIRST NATIONAL BANK OF RICHARDSON
2336,WashingtonFirst Bank
2337,Independence Bank of Kentucky
2338,IREDELL STATE BANK
2339,BANK OF THE COMMONWEALTH
2340,THE BEDFORD NATIONAL BANK
2341,AMERICAN DIVERSIFIED SAVINGS BANK
2342,First Western Trust Bank
2343,MB Financial Bank
2344,Merit Bank
2345,Milton savings Bank
2346,COLUMBIA BANKING FEDERAL
2347,Citizens State Bank of Luling
2348,Lake Community Bank
2349,MERCURY OF TEXAS
2350,PlainsCapital Bank
2351,MISSOURI SAVINGS ASSOCIATION
2352,CITY & COUNTY BK OF ANDERSON CTY
2353,MARSHALL BANKTIONAL ASSOCIATION
2354,FNBT BANK
2355,Casey County Bank
2356,Merchants Commercial Bank
2357,CITIZENS STATE BK OF GIBBON
2358,Century savings Bank
2359,TALLULAH STATE BANK & TRUST COMP
2360,CHOKIO STATE BANK
2361,American savings Bank
2362,First Bank Kansas
2363,FIRST OF COFFEYVILLE
2364,Fairfield Federal savings and Loan Association of Lancaster
2365,State Bank of Southern Utah
2366,Boundary Waters Bank
2367,IRVINGTON FSB
2368,Whitaker Bank
2369,Commerce Bank of Temecula Valley
2370,Crossroads Bank
2371,First Community Bank of Central Alabama
2372,Carolina Bank
2373,CORAL COAST FSB
2374,MAINE NATIONAL BANK
2375,HOME OF HARLAN
2376,Missouri Bank and Trust Company of Kansas City
2377,Eastern Bank
2378,ARCOLA HOMESTEAD SAVINGS BANK
2379,TEXAS AMERICAN BANK/WICHITA FALLS
2380,R Bank
2381,Chesapeake Bank & Trust Co.
2382,HOMETOWN SAVINGS BANK FSB
2383,Stockmans Bank
2384,THE FARMERS & MERCHANTS STATE BANK
2385,Roanoke Valley savings Bank
2386,Fidelity Bank of Florida
2387,Marine Bank & Trust Company
2388,Ladysmith Federal savings and Loan Association
2389,Ottoville Bank Company
2390,FIRST NATIONAL BANK OF ROWLETT
2391,Peapack-Gladstone Bank
2392,HERITAGE FSA
2393,Frost State Bank
2394,INTERWEST SAVINGS ASSOCIATION
2395,NORTHWEST BANK
2396,Peru Federal savings Bank
2397,First Security Bank of Malta
2398,PEOPLES NB OF COMMERCE
2399,UNITED FEDERAL SAVINGS
2400,FIRST NATIONAL BANK OF PORT ALLEN
2401,TIERONE BANK
2402,Rayne Building and Loan Association
2403,Texas Star Bank
2404,Central National Bank
2405,First Federal Community Bank
2406,First State Bank of Campbell Hill
2407,Smackover State Bank
2408,FIRST FSA OF WEWOKA
2409,Valley Premier Bank
2410,First State Bank of Wyoming
2411,First Federal savings and Loan Association of Valdosta
2412,Fahey Banking Company
2413,FDS Bank
2414,First National Bank of River Falls
2415,First Midwest Bank of Poplar Bluff
2416,THE STATE BANK OF OMAHA
2417,American State Bank & Trust Company of Williston
2418,FIRST STATE BANK
2419,TD Bank
2420,United Southwest Bank
2421,Gateway Commercial Bank
2422,Goldman chs Bank
2423,Fifth Third Bank
2424,Community Bankers' Bank
2425,Starion Financial
2426,West Bank
2427,MARCO COMMUNITY BANK
2428,PARKWAY BANK
2429,Citizens National Bank of Texas
2430,Baltic State Bank
2431,FIRST CHICAGO BANK & TRUST
2432,TAYLOR STATE BANK
2433,Dacotah Bank
2434,First Central National Bank of St. Paris
2435,FIRST OF ALEXANDRIA
2436,Twin City Bank
2437,Greenville savings Bank
2438,CONCORDIA FEDERAL BANK FOR SAVINGS
2439,Hometown Bank of Corbin
2440,FIRST AMERICA FSB
2441,ROYAL PALM SAVINGS BANK
2442,VALLEY CAPITAL BANK
2443,Beverly Bank
2444,WAXAHACHIE BANK & TRUST COMPANY
2445,INTERSTATE BANK OF COMMERCE
2446,Cornerstone State Bank
2447,THE BANK OF HARTFORD
2448,CAPITOL CITY FEDERAL SAVINGS
2449,Tejas Bank
2450,Integrity Bank Plus
2451,FNBC Bank
2452,Ameristate Bank
2453,Credit One Bank
2454,Touchmark National Bank
2455,National Bank of Adams County of West Union
2456,Conway National Bank
2457,First Minnetonka City Bank
2458,East Wisconsin savings BankS.A.
2459,Heritage Bank of the Ozarks
2460,Business Bank of Texas
2461,First City Bank
2462,SYRINGA BANK
2463,Parkway Bank and Trust Company
2464,Anahuac National Bank
2465,Comenity Bank
2466,LEE SAVINGS ASSOCIATION
2467,THE BANK OF NORTHERN CALIFORNIA
2468,BRUSHY CREEK NATIONAL BANK
2469,Farmers and Merchants savings Bank
2470,First National Bank of Long Island
2471,THE FIRST NATIONAL BANK OF WESLACO
2472,CITIZENS NATIONAL BANK OF KILLEEN
2473,PS Bank
2474,Alpine Capital Bank
2475,First Bank of Utica
2476,Dedicated Community Bank
2477,Bank of Whitewater
2478,HENDERSON HOME
2479,KEY WEST BANK
2480,Citizens National Bank of Hammond
2481,Anchor Commercial Bank
2482,Blue Grass Federal savings and Loan Association
2483,First National Bank of Layton
2484,FIRST NATIONAL BANK OF VAIL
2485,Wesbanco Bank
2486,Guardian savings BankA Federal savings Bank
2487,FRONTIER FEDERAL SAVINGS BANK
2488,COMMUNITY FIRST BANK OF THE HEARTLAND
2489,MARKET NATIONAL BANK
2490,SECURITY BANK OF HOUSTON COUNTY
2491,STATE BANK OF JANSEN
2492,Ozark Bank
2493,Eastern Colorado Bank
2494,First National Bank of Orwell
2495,Iroquois Farmers State Bank
2496,First State Bank of Bedias
2497,Woodhaven Bank
2498,High Country Bank
2499,M C Bank & Trust Company
2500,COMMUNITY FIRST BANK
2501,Redstone Bank
2502,West Point Bank
2503,THE GARNETT
2504,NBC BANK-AUSTINTIONAL ASSOC
2505,North Georgia National Bank
2506,Capital Bank Corporation
2507,Davis Trust Company
2508,ALASKA MUTUAL BANK
2509,TrailWest Bank
2510,Northeast Georgia Bank
2511,First Texas Bank
2512,First National Bank of Sedan
2513,St Landry Homestead Federal savings Bank
2514,AMERICAN NATIONAL BANK
2515,BANK OF AURORA
2516,PREMIER AMERICAN BANK
2517,Hiawatha National Bank
2518,MOROCCO STATE BANK
2519,VANTUS BANK
2520,Boonville Federal savings Bank
2521,Fowler State Bank
2522,Bank of Old Monroe
2523,Ohana Pacific Bank
2524,FIRST JERSEY
2525,Apple Bank for savings
2526,PAN AMERICAN FSB
2527,Murphy-Wall State Bank and Trust Company
2528,Business Bank of int Louis
2529,First National Bank of Manning
2530,LIBERTY COUNTY
2531,Tri Counties Bank
2532,South State Bank
2533,INSOUTH Bank
2534,LIBERTY FEDERAL SAVINGS
2535,Farmers State Bank
2536,Farmers and Merchants State Bank of Bushnell
2537,Bank of Eufaula
2538,First State Bank of Pond CreekOklahoma
2539,GUARANTY FEDERAL BANK FSB
2540,FIRST BANKING CENTER
2541,Bank of Versailles
2542,Fannin Bank
2543,VALLEY NATIONAL BANK OF FREMONT
2544,Peoples Bank of Kentucky
2545,THE BANK OF COMMERCE
2546,FIRST CONTINENTAL BANK & TRUST COMPANY OF
2547,Mineola Community BankS.S.B.
2548,State Bank of Bement
2549,Citizens State Bankof Arlington
2550,FIRST FEDERAL SAVINGS/HUTCHINSON
2551,Windsor Federal savings and Loan Association
2552,First National Bank in Trinidad
2553,Carver Federal savings Bank
2554,First National Bank in Fredonia
2555,FIRST REPUBLICBANK-CONROE
2556,Coastal Carolina National Bank
2557,Fidelity National Bank
2558,Mount Vernon Bank
2559,Community Bank of Elmhurst
2560,Amfirst Bank
2561,BANK OF CLIFTON
2562,Wayne Bank
2563,Bank of Eastern Oregon
2564,First National Bank of Northfield
2565,Rosedale Federal savings and Loan Association
2566,First-Citizens Bank & Trust Company
2567,FIRST SB OF HEMPSTEAD
2568,Auto Club Trust
2569,Peoples State Bank of Hallettsville
2570,Regional Missouri Bank
2571,MountainOne Bank
2572,FIRST REPUBLICBANK-FORNEY
2573,Fleetwood Bank
2574,UNITED AMERICAN BK IN KNOXVILLE
2575,NEW HORIZONS BANK
2576,FIRST COMMERCE BK OF HAWKINS CTY
2577,BANK OF ELMWOOD
2578,NEW ENGLAND ALLBANK FOR SAVINGS
2579,Ocean Bank
2580,MidAmerica National Bank
2581,Farmers State Bank of Watkins
2582,Seaway Bank and Trust Company
2583,Bank of Rio Vista
2584,DUVAL FEDERAL SAVINGS ASSN.
2585,VISIONBANK OF IOWA
2586,MILFORD SAVINGS BANK
2587,Glenwood State Bank Incorporated
2588,First Niagara Bank
2589,Quantum National Bank
2590,THE TINGLEY STATE SAVINGS BANK
2591,State Bank of Lincoln
2592,Clay City Banking Co.
2593,Passumpsic savings Bank
2594,Citizens Trust Bank
2595,Exchange Bank and Trust Company
2596,Valley Bank & Trust
2597,Beartooth Bank
2598,Bank of the Federated States of Micronesia
2599,Pony Express Bank
2600,Traditions First Bank
2601,First State Community Bank
2602,FIRST NATIONAL BANK OF CEDAR HILL
2603,FIRST FEDERAL BANK OF ALASKA
2604,Community Bank of Louisiana
2605,EXECUTIVE BANC
2606,Citizens Independent Bank
2607,Century Bank of Kentucky
2608,HEART O TEXAS SAVINGS ASSOCIATION
2609,First State Bank of Colorado
2610,COUNTY BANK
2611,Mississippi County savings and Loan Association
2612,First Trust & savings Bank of AlbanyIllinois
2613,Home City Federal savings Bank of Springfield
2614,MERCHANTS MARINE BANK
2615,Allied First Bank
2616,FIRST DEARBORN
2617,First National Bank in Okeene
2618,First Capital Bank of Kentucky
2619,Wayne Bank and Trust Co.
2620,Marion National Bank
2621,Watertown savings Bank
2622,CBC NATIONAL BANK
2623,Merchants State Bank
2624,Merchants and Farmers Bank of lisbury
2625,SPRINGFIELD FSLA
2626,TEXAS BANK & TRUST COMPANY
2627,THE PEOPLES BANK AND TRUST OF IBERIA PARIS
2628,Synchrony Bank
2629,SOVEREIGN SB
2630,THE TIMKEN STATE BANK
2631,Alamerica Bank
2632,TYLER NATIONAL BANK
2633,THE DAYTON BK & TR CO.
2634,Thomaston savings Bank
2635,Prairie Community Bank
2636,WESTHEIMER NATIONAL BANK
2637,Scottrade Bank
2638,Bank of Montana
2639,EASTLAND BANK
2640,Bank of Pontiac
2641,Mutual savings and Loan Association
2642,ACADIA SAVINGS & LOAN
2643,BLUE RIDGE SAVINGS BANK
2644,Community Bank and Trust of Florida
2645,Illinois National Bank
2646,First National BankAmesIowa
2647,Two Rivers Bank & Trust
2648,Texan Bank
2649,People's Bank of Commerce
2650,EXPRESSWAY BANK
2651,Coastway Community Bank
2652,Clarion County Community Bank
2653,La Monte Community Bank
2654,First Bank of Pike
2655,Andes State Bank
2656,Shamrock Bank
2657,THE FARMERS BANK OF LYNCHBURG
2658,WSB Municipal Bank
2659,Field & Main Bank
2660,Antwerp Exchange Bank Company
2661,Cherokee State Bank
2662,Pioneer Federal savings and Loan Association
2663,MISSION VALLEY BANKTIONAL ASSOC
2664,First Florida Integrity Bank
2665,THE CITIZENS BANK OF PAGOSA SPRINGS
2666,BANK OF MABANK
2667,FSA OF THE SOUTHWEST
2668,Rochelle State Bank
2669,Decatur County Bank
2670,Wisconsin Bank & Trust
2671,Generations Bank
2672,Mission Bank
2673,Shinhan Bank America
2674,Delanco Federal savings Bank
2675,CONSTITUTION FEDERAL SAVINGS
2676,Mid-Missouri Bank
2677,Beach Community Bank
2678,SECURITY BANK OF NORTH FULTON
2679,FIRST REPUBLICBANK-HILLSBORO
2680,SEARCH NATIONAL BANK
2681,AMCORE BANKTIONAL ASSOCIATION
2682,First vanna savings Bank
2683,CENTURY NATIONAL BANK
2684,THE COLUMBIAN BANK AND TRUST COMPANY
2685,BANK OF EAST HARTFORD
2686,Bank of Halls
2687,United Citizens Bank & Trust Company
2688,Mid America Bank & Trust Company
2689,NUTLEY SAVINGS & LOAN
2690,NBC BANK- SOUTH TEXASTIONAL
2691,First State Bank of Porter
2692,Northern State Bank
2693,Pioneer Bank & Trust
2694,Melvin savings Bank
2695,METRO BANK OF DADE COUNTY
2696,First National Bank of Pandora
2697,Gateway Bank
2698,CASS OF ST. LOUIS
2699,5Star Bank
2700,1st United Bank
2701,CY-FAIR BANK
2702,Odin State Bank
2703,Brazos National Bank
2704,Belgrade State Bank
2705,CAPITOL BANK & TRUST
2706,New York Community Bank
2707,THE PEOPLES BANK OF MERCER
2708,Asian Bank
2709,North Country savings Bank
2710,Wolf River Community Bank
2711,INDYMAC BANK F.S.B
2712,Lorraine State Bank
2713,Pine Country Bank
2714,Edgar County Bank and Trust Co.ParisIllinois
2715,MID MISSOURI
2716,FARMERS & MERCHANTS ST BK OF LAMBERTON
2717,FIRST NATCHITOCHES
2718,Liberty Bell Bank
2719,Republic Bank & Trust Company
2720,Emigrant Mercantile Bank
2721,Altoona First savings Bank
2722,Capital One
2723,FIRST AMERICAN FSB
2724,AREDALE STATE BANK
2725,Westfield Bank
2726,BAC Community Bank
2727,Glennville Bank
2728,MEDCENTRE BANK
2729,First State Bank of Clearbrook
2730,Corner Stone Bank
2731,CRESCENT CITY BANK & TRUST COMPANY
2732,FAR WEST FSB
2733,GARDEN GROVE COMMUNITY BANK
2734,Elk State Bank
2735,PANHANDLE BANK & TRUST COMPANY
2736,JACKSONVILLE FSA
2737,Springs Valley Bank & Trust Company
2738,THE FIRST CENTRAL BANK
2739,THE FIRST STATE BANK OF WINCHESTER
2740,BANK OF PANAMA
2741,Citizens National Bank of Greater St. Louis
2742,Grand savings Bank
2743,Security State Bank of Kenyon
2744,BIWABIK STATE BANK
2745,SECURITY SAVINGS ASSOCIATION
2746,FIRST COWETA
2747,FIRST FEDERAL OF TITUSVILLE
2748,Danville State savings Bank
2749,North Shore Bank of Commerce
2750,UNITED BUSINESS BANKF.S.B.
2751,SUPERIOR FSA
2752,FirstCity Bank of Commerce
2753,Royal Banks of Missouri
2754,Kingsley State Bank
2755,Yoakum National Bank
2756,FAMILY SAVINGS BANK
2757,First Federal savings Bank of Kentucky
2758,Texas Champion Bank
2759,Chattahoochee Bank of Georgia
2760,MidFirst Bank
2761,Town & Country Bank Midwest
2762,Americana Community Bank
2763,Progressive National Bank
2764,FIRST NATIONAL BANK IN CORDELL
2765,Spur Security Bank
2766,THE WILSHIRE BANKTIONAL ASSOC
2767,Grand Bank of Texas
2768,MURRAY SAVINGS ASSOCIATION
2769,Red River State Bank
2770,FirstAtlantic Bank
